Burnup,k-eff,Enrichment,Gd,GD_Contents,BOC_CBC,EOC_BU
2,0.9148,1.5,12,8,-1369.579553,0
2.5,0.92441,1.5,12,8,-1369.579553,0
3,0.93417,1.5,12,8,-1369.579553,0
3.5,0.94447,1.5,12,8,-1369.579553,0
4,0.95577,1.5,12,8,-1369.579553,0
4.5,0.96776,1.5,12,8,-1369.579553,0
5,0.98019,1.5,12,8,-1369.579553,0
5.5,0.99358,1.5,12,8,-1369.579553,0
6,1.00673,1.5,12,8,-1369.579553,0
6.5,1.01645,1.5,12,8,-1369.579553,0
7,1.02049,1.5,12,8,-1369.579553,0
7.5,1.0195,1.5,12,8,-1369.579553,0
8,1.01593,1.5,12,8,-1369.579553,0
8.5,1.01133,1.5,12,8,-1369.579553,0
9,1.00628,1.5,12,8,-1369.579553,0
9.5,1.00109,1.5,12,8,-1369.579553,0
10,0.99592,1.5,12,8,-1369.579553,0
10.5,0.99082,1.5,12,8,-1369.579553,0
11,0.98581,1.5,12,8,-1369.579553,0
11.5,0.98091,1.5,12,8,-1369.579553,0
12,0.97609,1.5,12,8,-1369.579553,0
12.5,0.97136,1.5,12,8,-1369.579553,0
13,0.96672,1.5,12,8,-1369.579553,0
13.5,0.96215,1.5,12,8,-1369.579553,0
14,0.95765,1.5,12,8,-1369.579553,0
14.5,0.95322,1.5,12,8,-1369.579553,0
15,0.94888,1.5,12,8,-1369.579553,0
17.5,0.92877,1.5,12,8,-1369.579553,0
20,0.90993,1.5,12,8,-1369.579553,0
22.5,0.89266,1.5,12,8,-1369.579553,0
25,0.87692,1.5,12,8,-1369.579553,0
27.5,0.86267,1.5,12,8,-1369.579553,0
30,0.84982,1.5,12,8,-1369.579553,0
32.5,0.83828,1.5,12,8,-1369.579553,0
35,0.82794,1.5,12,8,-1369.579553,0
37.5,0.8187,1.5,12,8,-1369.579553,0
40,0.81045,1.5,12,8,-1369.579553,0
42.5,0.80307,1.5,12,8,-1369.579553,0
45,0.79646,1.5,12,8,-1369.579553,0
47.5,0.79051,1.5,12,8,-1369.579553,0
50,0.78514,1.5,12,8,-1369.579553,0
52.5,0.78028,1.5,12,8,-1369.579553,0
55,0.77584,1.5,12,8,-1369.579553,0
57.5,0.77178,1.5,12,8,-1369.579553,0
60,0.76803,1.5,12,8,-1369.579553,0
0,0.81918,1.5,16,8,-2207.329281,0
0.5,0.826,1.5,16,8,-2207.329281,0
1,0.84137,1.5,16,8,-2207.329281,0
1.5,0.85564,1.5,16,8,-2207.329281,0
2,0.8692,1.5,16,8,-2207.329281,0
2.5,0.88273,1.5,16,8,-2207.329281,0
3,0.8967,1.5,16,8,-2207.329281,0
3.5,0.91117,1.5,16,8,-2207.329281,0
4,0.92698,1.5,16,8,-2207.329281,0
4.5,0.94392,1.5,16,8,-2207.329281,0
5,0.96111,1.5,16,8,-2207.329281,0
5.5,0.97956,1.5,16,8,-2207.329281,0
6,0.99799,1.5,16,8,-2207.329281,0
6.5,1.01196,1.5,16,8,-2207.329281,0
7,1.0186,1.5,16,8,-2207.329281,0
7.5,1.01895,1.5,16,8,-2207.329281,0
8,1.01606,1.5,16,8,-2207.329281,0
8.5,1.01173,1.5,16,8,-2207.329281,0
9,1.00675,1.5,16,8,-2207.329281,0
9.5,1.00157,1.5,16,8,-2207.329281,0
10,0.99638,1.5,16,8,-2207.329281,0
10.5,0.99126,1.5,16,8,-2207.329281,0
11,0.98623,1.5,16,8,-2207.329281,0
11.5,0.9813,1.5,16,8,-2207.329281,0
12,0.97647,1.5,16,8,-2207.329281,0
12.5,0.97172,1.5,16,8,-2207.329281,0
13,0.96707,1.5,16,8,-2207.329281,0
13.5,0.96248,1.5,16,8,-2207.329281,0
14,0.95795,1.5,16,8,-2207.329281,0
14.5,0.95351,1.5,16,8,-2207.329281,0
15,0.94914,1.5,16,8,-2207.329281,0
17.5,0.92893,1.5,16,8,-2207.329281,0
20,0.90998,1.5,16,8,-2207.329281,0
22.5,0.89259,1.5,16,8,-2207.329281,0
25,0.87672,1.5,16,8,-2207.329281,0
27.5,0.86232,1.5,16,8,-2207.329281,0
30,0.84934,1.5,16,8,-2207.329281,0
32.5,0.83766,1.5,16,8,-2207.329281,0
35,0.82719,1.5,16,8,-2207.329281,0
37.5,0.81784,1.5,16,8,-2207.329281,0
40,0.80946,1.5,16,8,-2207.329281,0
42.5,0.80199,1.5,16,8,-2207.329281,0
45,0.79528,1.5,16,8,-2207.329281,0
47.5,0.78926,1.5,16,8,-2207.329281,0
50,0.78383,1.5,16,8,-2207.329281,0
52.5,0.77891,1.5,16,8,-2207.329281,0
55,0.77443,1.5,16,8,-2207.329281,0
57.5,0.77033,1.5,16,8,-2207.329281,0
60,0.76655,1.5,16,8,-2207.329281,0
0,0.76353,1.5,20,8,-3097.062329,0
0.5,0.77381,1.5,20,8,-3097.062329,0
1,0.79264,1.5,20,8,-3097.062329,0
1.5,0.8103,1.5,20,8,-3097.062329,0
2,0.82734,1.5,20,8,-3097.062329,0
2.5,0.84469,1.5,20,8,-3097.062329,0
3,0.86251,1.5,20,8,-3097.062329,0
3.5,0.88115,1.5,20,8,-3097.062329,0
4,0.90142,1.5,20,8,-3097.062329,0
4.5,0.9227,1.5,20,8,-3097.062329,0
5,0.94472,1.5,20,8,-3097.062329,0
5.5,0.9683,1.5,20,8,-3097.062329,0
6,0.99152,1.5,20,8,-3097.062329,0
6.5,1.00887,1.5,20,8,-3097.062329,0
7,1.01751,1.5,20,8,-3097.062329,0
7.5,1.01882,1.5,20,8,-3097.062329,0
8,1.01633,1.5,20,8,-3097.062329,0
8.5,1.01215,1.5,20,8,-3097.062329,0
9,1.00721,1.5,20,8,-3097.062329,0
9.5,1.00202,1.5,20,8,-3097.062329,0
10,0.99681,1.5,20,8,-3097.062329,0
10.5,0.99167,1.5,20,8,-3097.062329,0
11,0.98662,1.5,20,8,-3097.062329,0
11.5,0.98167,1.5,20,8,-3097.062329,0
12,0.97681,1.5,20,8,-3097.062329,0
12.5,0.97205,1.5,20,8,-3097.062329,0
13,0.96738,1.5,20,8,-3097.062329,0
13.5,0.96277,1.5,20,8,-3097.062329,0
14,0.95822,1.5,20,8,-3097.062329,0
14.5,0.95376,1.5,20,8,-3097.062329,0
15,0.94937,1.5,20,8,-3097.062329,0
17.5,0.92905,1.5,20,8,-3097.062329,0
20,0.90999,1.5,20,8,-3097.062329,0
22.5,0.89247,1.5,20,8,-3097.062329,0
25,0.87646,1.5,20,8,-3097.062329,0
27.5,0.86193,1.5,20,8,-3097.062329,0
30,0.84881,1.5,20,8,-3097.062329,0
32.5,0.83699,1.5,20,8,-3097.062329,0
35,0.82639,1.5,20,8,-3097.062329,0
37.5,0.81691,1.5,20,8,-3097.062329,0
40,0.80843,1.5,20,8,-3097.062329,0
42.5,0.80085,1.5,20,8,-3097.062329,0
45,0.79406,1.5,20,8,-3097.062329,0
47.5,0.78798,1.5,20,8,-3097.062329,0
50,0.78247,1.5,20,8,-3097.062329,0
52.5,0.77749,1.5,20,8,-3097.062329,0
55,0.77297,1.5,20,8,-3097.062329,0
57.5,0.76883,1.5,20,8,-3097.062329,0
60,0.76502,1.5,20,8,-3097.062329,0
0,0.71169,1.5,24,8,-4051.061558,0
0.5,0.72518,1.5,24,8,-4051.061558,0
1,0.74737,1.5,24,8,-4051.061558,0
1.5,0.76845,1.5,24,8,-4051.061558,0
2,0.78899,1.5,24,8,-4051.061558,0
2.5,0.81011,1.5,24,8,-4051.061558,0
3,0.83168,1.5,24,8,-4051.061558,0
3.5,0.85442,1.5,24,8,-4051.061558,0
4,0.87902,1.5,24,8,-4051.061558,0
4.5,0.90431,1.5,24,8,-4051.061558,0
5,0.93085,1.5,24,8,-4051.061558,0
5.5,0.95913,1.5,24,8,-4051.061558,0
6,0.98645,1.5,24,8,-4051.061558,0
6.5,1.00645,1.5,24,8,-4051.061558,0
7,1.01663,1.5,24,8,-4051.061558,0
7.5,1.01869,1.5,24,8,-4051.061558,0
8,1.01654,1.5,24,8,-4051.061558,0
8.5,1.0125,1.5,24,8,-4051.061558,0
9,1.0076,1.5,24,8,-4051.061558,0
9.5,1.00241,1.5,24,8,-4051.061558,0
10,0.99719,1.5,24,8,-4051.061558,0
10.5,0.99203,1.5,24,8,-4051.061558,0
11,0.98696,1.5,24,8,-4051.061558,0
11.5,0.98199,1.5,24,8,-4051.061558,0
12,0.97712,1.5,24,8,-4051.061558,0
12.5,0.97234,1.5,24,8,-4051.061558,0
13,0.96766,1.5,24,8,-4051.061558,0
13.5,0.96303,1.5,24,8,-4051.061558,0
14,0.95847,1.5,24,8,-4051.061558,0
14.5,0.95398,1.5,24,8,-4051.061558,0
15,0.94957,1.5,24,8,-4051.061558,0
17.5,0.92916,1.5,24,8,-4051.061558,0
20,0.91,1.5,24,8,-4051.061558,0
22.5,0.89238,1.5,24,8,-4051.061558,0
25,0.87624,1.5,24,8,-4051.061558,0
27.5,0.86159,1.5,24,8,-4051.061558,0
30,0.84833,1.5,24,8,-4051.061558,0
32.5,0.83639,1.5,24,8,-4051.061558,0
35,0.82566,1.5,24,8,-4051.061558,0
37.5,0.81606,1.5,24,8,-4051.061558,0
40,0.80747,1.5,24,8,-4051.061558,0
42.5,0.79979,1.5,24,8,-4051.061558,0
45,0.79293,1.5,24,8,-4051.061558,0
47.5,0.78674,1.5,24,8,-4051.061558,0
50,0.78117,1.5,24,8,-4051.061558,0
52.5,0.77614,1.5,24,8,-4051.061558,0
55,0.77157,1.5,24,8,-4051.061558,0
57.5,0.76739,1.5,24,8,-4051.061558,0
60,0.76355,1.5,24,8,-4051.061558,0
0,1.18696,2,0,8,1575.116263,10.659
0.5,1.17401,2,0,8,1575.116263,10.659
1,1.16937,2,0,8,1575.116263,10.659
1.5,1.16436,2,0,8,1575.116263,10.659
2,1.15871,2,0,8,1575.116263,10.659
2.5,1.15261,2,0,8,1575.116263,10.659
3,1.14622,2,0,8,1575.116263,10.659
3.5,1.13967,2,0,8,1575.116263,10.659
4,1.13304,2,0,8,1575.116263,10.659
4.5,1.1264,2,0,8,1575.116263,10.659
5,1.11979,2,0,8,1575.116263,10.659
5.5,1.11325,2,0,8,1575.116263,10.659
6,1.10678,2,0,8,1575.116263,10.659
6.5,1.10041,2,0,8,1575.116263,10.659
7,1.09415,2,0,8,1575.116263,10.659
7.5,1.08799,2,0,8,1575.116263,10.659
8,1.08193,2,0,8,1575.116263,10.659
8.5,1.07599,2,0,8,1575.116263,10.659
9,1.07016,2,0,8,1575.116263,10.659
9.5,1.06443,2,0,8,1575.116263,10.659
10,1.05879,2,0,8,1575.116263,10.659
10.5,1.05325,2,0,8,1575.116263,10.659
11,1.04779,2,0,8,1575.116263,10.659
11.5,1.04242,2,0,8,1575.116263,10.659
12,1.03713,2,0,8,1575.116263,10.659
12.5,1.03192,2,0,8,1575.116263,10.659
13,1.02678,2,0,8,1575.116263,10.659
13.5,1.02171,2,0,8,1575.116263,10.659
14,1.01672,2,0,8,1575.116263,10.659
14.5,1.01179,2,0,8,1575.116263,10.659
15,1.00693,2,0,8,1575.116263,10.659
17.5,0.98401,2,0,8,1575.116263,10.659
20,0.96219,2,0,8,1575.116263,10.659
22.5,0.9417,2,0,8,1575.116263,10.659
25,0.92254,2,0,8,1575.116263,10.659
27.5,0.90472,2,0,8,1575.116263,10.659
30,0.88824,2,0,8,1575.116263,10.659
32.5,0.8731,2,0,8,1575.116263,10.659
35,0.85928,2,0,8,1575.116263,10.659
37.5,0.84672,2,0,8,1575.116263,10.659
40,0.83537,2,0,8,1575.116263,10.659
42.5,0.82515,2,0,8,1575.116263,10.659
45,0.81598,2,0,8,1575.116263,10.659
47.5,0.80775,2,0,8,1575.116263,10.659
50,0.80038,2,0,8,1575.116263,10.659
52.5,0.79377,2,0,8,1575.116263,10.659
55,0.78783,2,0,8,1575.116263,10.659
57.5,0.78248,2,0,8,1575.116263,10.659
60,0.77763,2,0,8,1575.116263,10.659
0,1.11057,2,4,8,995.6148644,10.569
0.5,1.10118,2,4,8,995.6148644,10.569
1,1.10002,2,4,8,995.6148644,10.569
1.5,1.09847,2,4,8,995.6148644,10.569
2,1.09632,2,4,8,995.6148644,10.569
2.5,1.09387,2,4,8,995.6148644,10.569
3,1.09125,2,4,8,995.6148644,10.569
3.5,1.08871,2,4,8,995.6148644,10.569
4,1.08628,2,4,8,995.6148644,10.569
4.5,1.084,2,4,8,995.6148644,10.569
5,1.08202,2,4,8,995.6148644,10.569
5.5,1.0804,2,4,8,995.6148644,10.569
6,1.07885,2,4,8,995.6148644,10.569
6.5,1.0776,2,4,8,995.6148644,10.569
7,1.07661,2,4,8,995.6148644,10.569
7.5,1.07569,2,4,8,995.6148644,10.569
8,1.07412,2,4,8,995.6148644,10.569
8.5,1.07144,2,4,8,995.6148644,10.569
9,1.06756,2,4,8,995.6148644,10.569
9.5,1.06279,2,4,8,995.6148644,10.569
10,1.05759,2,4,8,995.6148644,10.569
10.5,1.05224,2,4,8,995.6148644,10.569
11,1.04686,2,4,8,995.6148644,10.569
11.5,1.04152,2,4,8,995.6148644,10.569
12,1.03624,2,4,8,995.6148644,10.569
12.5,1.03103,2,4,8,995.6148644,10.569
13,1.02589,2,4,8,995.6148644,10.569
13.5,1.02083,2,4,8,995.6148644,10.569
14,1.01584,2,4,8,995.6148644,10.569
14.5,1.01092,2,4,8,995.6148644,10.569
15,1.00606,2,4,8,995.6148644,10.569
17.5,0.98316,2,4,8,995.6148644,10.569
20,0.96134,2,4,8,995.6148644,10.569
22.5,0.94084,2,4,8,995.6148644,10.569
25,0.92166,2,4,8,995.6148644,10.569
27.5,0.90381,2,4,8,995.6148644,10.569
30,0.88729,2,4,8,995.6148644,10.569
32.5,0.8721,2,4,8,995.6148644,10.569
35,0.85821,2,4,8,995.6148644,10.569
37.5,0.8456,2,4,8,995.6148644,10.569
40,0.83419,2,4,8,995.6148644,10.569
42.5,0.82391,2,4,8,995.6148644,10.569
45,0.81468,2,4,8,995.6148644,10.569
47.5,0.8064,2,4,8,995.6148644,10.569
50,0.79898,2,4,8,995.6148644,10.569
52.5,0.79233,2,4,8,995.6148644,10.569
55,0.78635,2,4,8,995.6148644,10.569
57.5,0.78097,2,4,8,995.6148644,10.569
60,0.7761,2,4,8,995.6148644,10.569
0,1.04754,2,8,8,453.8251523,10.464
0.5,1.04055,2,8,8,453.8251523,10.464
1,1.04154,2,8,8,453.8251523,10.464
1.5,1.04232,2,8,8,453.8251523,10.464
2,1.04258,2,8,8,453.8251523,10.464
2.5,1.04264,2,8,8,453.8251523,10.464
3,1.04263,2,8,8,453.8251523,10.464
3.5,1.04293,2,8,8,453.8251523,10.464
4,1.04341,2,8,8,453.8251523,10.464
4.5,1.04436,2,8,8,453.8251523,10.464
5,1.04593,2,8,8,453.8251523,10.464
5.5,1.0481,2,8,8,453.8251523,10.464
6,1.05068,2,8,8,453.8251523,10.464
6.5,1.05378,2,8,8,453.8251523,10.464
7,1.05765,2,8,8,453.8251523,10.464
7.5,1.06192,2,8,8,453.8251523,10.464
8,1.06526,2,8,8,453.8251523,10.464
8.5,1.06634,2,8,8,453.8251523,10.464
9,1.06473,2,8,8,453.8251523,10.464
9.5,1.061,2,8,8,453.8251523,10.464
10,1.05628,2,8,8,453.8251523,10.464
10.5,1.05112,2,8,8,453.8251523,10.464
11,1.04581,2,8,8,453.8251523,10.464
11.5,1.04049,2,8,8,453.8251523,10.464
12,1.03522,2,8,8,453.8251523,10.464
12.5,1.03001,2,8,8,453.8251523,10.464
13,1.02487,2,8,8,453.8251523,10.464
13.5,1.01982,2,8,8,453.8251523,10.464
14,1.01483,2,8,8,453.8251523,10.464
14.5,1.00991,2,8,8,453.8251523,10.464
15,1.00507,2,8,8,453.8251523,10.464
17.5,0.98216,2,8,8,453.8251523,10.464
20,0.96035,2,8,8,453.8251523,10.464
22.5,0.93984,2,8,8,453.8251523,10.464
25,0.92065,2,8,8,453.8251523,10.464
27.5,0.90277,2,8,8,453.8251523,10.464
30,0.88621,2,8,8,453.8251523,10.464
32.5,0.87097,2,8,8,453.8251523,10.464
35,0.85704,2,8,8,453.8251523,10.464
37.5,0.84437,2,8,8,453.8251523,10.464
40,0.8329,2,8,8,453.8251523,10.464
42.5,0.82257,2,8,8,453.8251523,10.464
45,0.81328,2,8,8,453.8251523,10.464
47.5,0.80495,2,8,8,453.8251523,10.464
50,0.79749,2,8,8,453.8251523,10.464
52.5,0.7908,2,8,8,453.8251523,10.464
55,0.78478,2,8,8,453.8251523,10.464
57.5,0.77936,2,8,8,453.8251523,10.464
60,0.77447,2,8,8,453.8251523,10.464
0,0.97543,2,12,8,-251.8889105,10.364
0.5,0.97248,2,12,8,-251.8889105,10.364
1,0.97773,2,12,8,-251.8889105,10.364
1.5,0.98263,2,12,8,-251.8889105,10.364
2,0.98698,2,12,8,-251.8889105,10.364
2.5,0.99124,2,12,8,-251.8889105,10.364
3,0.99558,2,12,8,-251.8889105,10.364
3.5,1.00022,2,12,8,-251.8889105,10.364
4,1.00532,2,12,8,-251.8889105,10.364
4.5,1.01095,2,12,8,-251.8889105,10.364
5,1.01717,2,12,8,-251.8889105,10.364
5.5,1.02409,2,12,8,-251.8889105,10.364
6,1.03112,2,12,8,-251.8889105,10.364
6.5,1.03879,2,12,8,-251.8889105,10.364
7,1.0469,2,12,8,-251.8889105,10.364
7.5,1.05465,2,12,8,-251.8889105,10.364
8,1.06036,2,12,8,-251.8889105,10.364
8.5,1.06295,2,12,8,-251.8889105,10.364
9,1.06238,2,12,8,-251.8889105,10.364
9.5,1.05939,2,12,8,-251.8889105,10.364
10,1.05508,2,12,8,-251.8889105,10.364
10.5,1.05014,2,12,8,-251.8889105,10.364
11,1.04495,2,12,8,-251.8889105,10.364
11.5,1.03967,2,12,8,-251.8889105,10.364
12,1.03442,2,12,8,-251.8889105,10.364
12.5,1.02922,2,12,8,-251.8889105,10.364
13,1.0241,2,12,8,-251.8889105,10.364
13.5,1.01904,2,12,8,-251.8889105,10.364
14,1.01406,2,12,8,-251.8889105,10.364
14.5,1.00915,2,12,8,-251.8889105,10.364
15,1.00431,2,12,8,-251.8889105,10.364
17.5,0.98143,2,12,8,-251.8889105,10.364
20,0.95963,2,12,8,-251.8889105,10.364
22.5,0.93913,2,12,8,-251.8889105,10.364
25,0.91992,2,12,8,-251.8889105,10.364
27.5,0.90202,2,12,8,-251.8889105,10.364
30,0.88544,2,12,8,-251.8889105,10.364
32.5,0.87017,2,12,8,-251.8889105,10.364
35,0.85617,2,12,8,-251.8889105,10.364
37.5,0.84345,2,12,8,-251.8889105,10.364
40,0.83193,2,12,8,-251.8889105,10.364
42.5,0.82154,2,12,8,-251.8889105,10.364
45,0.8122,2,12,8,-251.8889105,10.364
47.5,0.80382,2,12,8,-251.8889105,10.364
50,0.79631,2,12,8,-251.8889105,10.364
52.5,0.78957,2,12,8,-251.8889105,10.364
55,0.78351,2,12,8,-251.8889105,10.364
57.5,0.77807,2,12,8,-251.8889105,10.364
60,0.77314,2,12,8,-251.8889105,10.364
0,0.91665,2,16,8,-909.2892598,10.259
0.5,0.91647,2,16,8,-909.2892598,10.259
1,0.92452,2,16,8,-909.2892598,10.259
1.5,0.93207,2,16,8,-909.2892598,10.259
2,0.93941,2,16,8,-909.2892598,10.259
2.5,0.94656,2,16,8,-909.2892598,10.259
3,0.95393,2,16,8,-909.2892598,10.259
3.5,0.96176,2,16,8,-909.2892598,10.259
4,0.97007,2,16,8,-909.2892598,10.259
4.5,0.97907,2,16,8,-909.2892598,10.259
5,0.98859,2,16,8,-909.2892598,10.259
5.5,0.99928,2,16,8,-909.2892598,10.259
6,1.00995,2,16,8,-909.2892598,10.259
6.5,1.0215,2,16,8,-909.2892598,10.259
7,1.03354,2,16,8,-909.2892598,10.259
7.5,1.04521,2,16,8,-909.2892598,10.259
8,1.05419,2,16,8,-909.2892598,10.259
8.5,1.0593,2,16,8,-909.2892598,10.259
9,1.06021,2,16,8,-909.2892598,10.259
9.5,1.05795,2,16,8,-909.2892598,10.259
10,1.05396,2,16,8,-909.2892598,10.259
10.5,1.04916,2,16,8,-909.2892598,10.259
11,1.04403,2,16,8,-909.2892598,10.259
11.5,1.03878,2,16,8,-909.2892598,10.259
12,1.03354,2,16,8,-909.2892598,10.259
12.5,1.02835,2,16,8,-909.2892598,10.259
13,1.02323,2,16,8,-909.2892598,10.259
13.5,1.01818,2,16,8,-909.2892598,10.259
14,1.0132,2,16,8,-909.2892598,10.259
14.5,1.0083,2,16,8,-909.2892598,10.259
15,1.00347,2,16,8,-909.2892598,10.259
17.5,0.98061,2,16,8,-909.2892598,10.259
20,0.95882,2,16,8,-909.2892598,10.259
22.5,0.93832,2,16,8,-909.2892598,10.259
25,0.91911,2,16,8,-909.2892598,10.259
27.5,0.90118,2,16,8,-909.2892598,10.259
30,0.88456,2,16,8,-909.2892598,10.259
32.5,0.86925,2,16,8,-909.2892598,10.259
35,0.85521,2,16,8,-909.2892598,10.259
37.5,0.84243,2,16,8,-909.2892598,10.259
40,0.83085,2,16,8,-909.2892598,10.259
42.5,0.8204,2,16,8,-909.2892598,10.259
45,0.81101,2,16,8,-909.2892598,10.259
47.5,0.80258,2,16,8,-909.2892598,10.259
50,0.79501,2,16,8,-909.2892598,10.259
52.5,0.78824,2,16,8,-909.2892598,10.259
55,0.78214,2,16,8,-909.2892598,10.259
57.5,0.77666,2,16,8,-909.2892598,10.259
60,0.7717,2,16,8,-909.2892598,10.259
0,0.86076,2,20,8,-1617.640225,10.15
0.5,0.86341,2,20,8,-1617.640225,10.15
1,0.87416,2,20,8,-1617.640225,10.15
1.5,0.88449,2,20,8,-1617.640225,10.15
2,0.89449,2,20,8,-1617.640225,10.15
2.5,0.90463,2,20,8,-1617.640225,10.15
3,0.91496,2,20,8,-1617.640225,10.15
3.5,0.92583,2,20,8,-1617.640225,10.15
4,0.93741,2,20,8,-1617.640225,10.15
4.5,0.94999,2,20,8,-1617.640225,10.15
5,0.96322,2,20,8,-1617.640225,10.15
5.5,0.97741,2,20,8,-1617.640225,10.15
6,0.9919,2,20,8,-1617.640225,10.15
6.5,1.00747,2,20,8,-1617.640225,10.15
7,1.02356,2,20,8,-1617.640225,10.15
7.5,1.03881,2,20,8,-1617.640225,10.15
8,1.05031,2,20,8,-1617.640225,10.15
8.5,1.05689,2,20,8,-1617.640225,10.15
9,1.05854,2,20,8,-1617.640225,10.15
9.5,1.05667,2,20,8,-1617.640225,10.15
10,1.05289,2,20,8,-1617.640225,10.15
10.5,1.04819,2,20,8,-1617.640225,10.15
11,1.04309,2,20,8,-1617.640225,10.15
11.5,1.03785,2,20,8,-1617.640225,10.15
12,1.03262,2,20,8,-1617.640225,10.15
12.5,1.02743,2,20,8,-1617.640225,10.15
13,1.02231,2,20,8,-1617.640225,10.15
13.5,1.01727,2,20,8,-1617.640225,10.15
14,1.0123,2,20,8,-1617.640225,10.15
14.5,1.00741,2,20,8,-1617.640225,10.15
15,1.00258,2,20,8,-1617.640225,10.15
17.5,0.97974,2,20,8,-1617.640225,10.15
20,0.95796,2,20,8,-1617.640225,10.15
22.5,0.93746,2,20,8,-1617.640225,10.15
25,0.91823,2,20,8,-1617.640225,10.15
27.5,0.90029,2,20,8,-1617.640225,10.15
30,0.88365,2,20,8,-1617.640225,10.15
32.5,0.86828,2,20,8,-1617.640225,10.15
35,0.8542,2,20,8,-1617.640225,10.15
37.5,0.84136,2,20,8,-1617.640225,10.15
40,0.82972,2,20,8,-1617.640225,10.15
42.5,0.81922,2,20,8,-1617.640225,10.15
45,0.80977,2,20,8,-1617.640225,10.15
47.5,0.80128,2,20,8,-1617.640225,10.15
50,0.79367,2,20,8,-1617.640225,10.15
52.5,0.78685,2,20,8,-1617.640225,10.15
55,0.78072,2,20,8,-1617.640225,10.15
57.5,0.7752,2,20,8,-1617.640225,10.15
60,0.77022,2,20,8,-1617.640225,10.15
0,0.8084,2,24,8,-2370.113805,10.038
0.5,0.81368,2,24,8,-2370.113805,10.038
1,0.82705,2,24,8,-2370.113805,10.038
1.5,0.84022,2,24,8,-2370.113805,10.038
2,0.85299,2,24,8,-2370.113805,10.038
2.5,0.86587,2,24,8,-2370.113805,10.038
3,0.87935,2,24,8,-2370.113805,10.038
3.5,0.89318,2,24,8,-2370.113805,10.038
4,0.90783,2,24,8,-2370.113805,10.038
4.5,0.92382,2,24,8,-2370.113805,10.038
5,0.94062,2,24,8,-2370.113805,10.038
5.5,0.95809,2,24,8,-2370.113805,10.038
6,0.97604,2,24,8,-2370.113805,10.038
6.5,0.99531,2,24,8,-2370.113805,10.038
7,1.01503,2,24,8,-2370.113805,10.038
7.5,1.03326,2,24,8,-2370.113805,10.038
8,1.04681,2,24,8,-2370.113805,10.038
8.5,1.05467,2,24,8,-2370.113805,10.038
9,1.05693,2,24,8,-2370.113805,10.038
9.5,1.05543,2,24,8,-2370.113805,10.038
10,1.05184,2,24,8,-2370.113805,10.038
10.5,1.04722,2,24,8,-2370.113805,10.038
11,1.04213,2,24,8,-2370.113805,10.038
11.5,1.03691,2,24,8,-2370.113805,10.038
12,1.03169,2,24,8,-2370.113805,10.038
12.5,1.02651,2,24,8,-2370.113805,10.038
13,1.0214,2,24,8,-2370.113805,10.038
13.5,1.01636,2,24,8,-2370.113805,10.038
14,1.0114,2,24,8,-2370.113805,10.038
14.5,1.00652,2,24,8,-2370.113805,10.038
15,1.0017,2,24,8,-2370.113805,10.038
17.5,0.97888,2,24,8,-2370.113805,10.038
20,0.95711,2,24,8,-2370.113805,10.038
22.5,0.93662,2,24,8,-2370.113805,10.038
25,0.91738,2,24,8,-2370.113805,10.038
27.5,0.89943,2,24,8,-2370.113805,10.038
30,0.88276,2,24,8,-2370.113805,10.038
32.5,0.86735,2,24,8,-2370.113805,10.038
35,0.85323,2,24,8,-2370.113805,10.038
37.5,0.84034,2,24,8,-2370.113805,10.038
40,0.82865,2,24,8,-2370.113805,10.038
42.5,0.81809,2,24,8,-2370.113805,10.038
45,0.80858,2,24,8,-2370.113805,10.038
47.5,0.80005,2,24,8,-2370.113805,10.038
50,0.79239,2,24,8,-2370.113805,10.038
52.5,0.78552,2,24,8,-2370.113805,10.038
55,0.77936,2,24,8,-2370.113805,10.038
57.5,0.7738,2,24,8,-2370.113805,10.038
60,0.76879,2,24,8,-2370.113805,10.038
0,1.2442,2.5,0,8,1962.70696,15.799
0.5,1.23048,2.5,0,8,1962.70696,15.799
1,1.22451,2.5,0,8,1962.70696,15.799
1.5,1.21894,2.5,0,8,1962.70696,15.799
2,1.213,2.5,0,8,1962.70696,15.799
2.5,1.20675,2.5,0,8,1962.70696,15.799
3,1.2003,2.5,0,8,1962.70696,15.799
3.5,1.19372,2.5,0,8,1962.70696,15.799
4,1.18708,2.5,0,8,1962.70696,15.799
4.5,1.18044,2.5,0,8,1962.70696,15.799
5,1.17383,2.5,0,8,1962.70696,15.799
5.5,1.16726,2.5,0,8,1962.70696,15.799
6,1.16077,2.5,0,8,1962.70696,15.799
6.5,1.15437,2.5,0,8,1962.70696,15.799
7,1.14806,2.5,0,8,1962.70696,15.799
7.5,1.14185,2.5,0,8,1962.70696,15.799
8,1.13575,2.5,0,8,1962.70696,15.799
8.5,1.12975,2.5,0,8,1962.70696,15.799
9,1.12385,2.5,0,8,1962.70696,15.799
9.5,1.11804,2.5,0,8,1962.70696,15.799
10,1.11231,2.5,0,8,1962.70696,15.799
10.5,1.10668,2.5,0,8,1962.70696,15.799
11,1.10112,2.5,0,8,1962.70696,15.799
11.5,1.09564,2.5,0,8,1962.70696,15.799
12,1.09023,2.5,0,8,1962.70696,15.799
12.5,1.0849,2.5,0,8,1962.70696,15.799
13,1.07963,2.5,0,8,1962.70696,15.799
13.5,1.07442,2.5,0,8,1962.70696,15.799
